# Radial distribution function (200 data points):
# "Pair separation distance" Zn3+2-Zn3+2 Zn3+2-O_R "Zn3+2-C in CO2" O_R-O_R "O_R-C in CO2" "C in CO2-C in CO2"
2.675 0.0 0.0 0.0 0.0 0.4346818781 0.0 
2.725 0.0 0.0 0.0 0.0 0.0 0.0 
2.775 14.2381363892 0.0 0.0 3.9550378859 0.4039187628 0.0 
2.825 27.4772096424 0.0 0.0 8.3958140574 0.779495309 0.0 
2.875 6.6324537944 0.0 0.0 1.473878621 0.0 0.0 
2.925 44.8535272528 0.0 0.0 9.2554897506 0.3635544256 0.0 
2.975 37.1644718122 0.0 0.0 14.4528501492 0.3514370857 0.0 
3.025 29.9550629206 0.0 0.0 7.3223487139 0.6798312152 0.6942957092 
3.075 23.1910845814 0.9662951909 0.986854663 7.0861647332 0.986854663 0.0 
3.125 39.2961143702 9.3562177072 0.0 6.2374784715 1.5925476948 0.6505726753 
3.175 16.3149481325 16.3149481325 0.0 3.6255440294 2.1598985707 0.6302439598 
3.225 15.8129899494 14.9344905078 0.0 2.9283314721 1.1962545588 0.6108533917 
3.275 20.4451275538 12.7782047211 0.0 0.5679202098 0.5800036185 0.5923441211 
3.325 9.9174356202 15.7026063986 0.8440370741 0.0 1.1253827654 0.5746635398 
3.375 0.0 3.2085892256 0.0 0.0 1.6384285407 2.2310516299 
3.425 0.0 8.5678814266 0.795470616 0.0 2.386411848 2.7079850758 
3.475 0.0 0.7566456098 0.7727444525 0.0 2.0606518734 1.0522477651 
3.525 0.0 0.0 0.750978463 0.0 0.750978463 0.5113044854 
3.575 0.0 0.0 0.0 0.0 2.4337310342 0.4971025091 
3.625 0.0 0.0 0.71011731 0.0 2.60376347 1.4504523779 
3.675 0.0 0.0 1.381852269 0.0 2.5333958264 0.4704177937 
3.725 0.0 0.0 1.3450050882 0.0 1.5691726029 1.3736222177 
3.775 0.0 0.0 0.6548061436 0.0 1.7461497162 1.7833018379 
3.825 0.0 0.0 0.6377991605 0.0 2.1259972018 0.8684924739 
3.875 0.0 0.0 0.6214462435 0.0 2.0714874783 1.269337008 
3.925 0.0 0.0 1.2114285564 0.0 2.0190475941 0.4124012107 
3.975 0.0 0.0 1.1811444398 0.0 2.3622888796 1.2062751726 
4.025 0.0 0.5639911286 3.4559456391 0.0 2.8799546992 0.7843280883 
4.075 0.0 1.1004718755 0.5619430853 0.0 2.4350867031 0.7651990949 
4.125 0.0 4.8328010079 2.193611805 0.0 2.0108108212 1.8669036638 
4.175 0.0 3.669353192 2.6767318118 1.0483866263 1.6060390871 1.4579645613 
4.225 0.0 3.0711595717 0.5227505654 0.3412399524 1.5682516962 0.7118305571 
4.275 0.0 5.4995242735 1.5317823895 1.3332180057 2.0423765194 0.0 
4.325 0.0 7.3269600822 2.99314114 0.6512853406 1.49657057 0.0 
4.375 0.0 12.8888019217 1.9500787777 2.5459361821 0.6500262592 0.6638566052 
4.425 0.0 10.732633324 2.3828233097 3.4219990308 1.4296939858 0.9734086712 
4.475 0.0 8.2128054413 2.7958486609 3.3459577724 1.553249256 0.9517782675 
4.525 0.0 7.1398325057 2.2786699486 8.9247906321 1.0633793094 1.8617218304 
4.575 0.0 7.8577030521 2.6749627411 8.43975513 1.4860904117 0.6070837427 
4.625 0.0 7.2615752865 3.0536787187 5.1258178493 1.5995459955 0.5940286869 
4.675 0.0 3.76257154 2.5617508357 4.7380530504 1.5655143996 0.5813902606 
4.725 0.0 2.4555749762 2.0898510435 3.2740999682 0.6966170145 0.5691509225 
4.775 0.0 1.6029460226 3.6833653285 4.2745227269 0.2728418762 0.8359410675 
4.825 0.0 1.1774225791 1.2024741234 5.4946387026 0.8016494156 0.5458038574 
4.875 0.0 0.0 1.5705795942 1.2815493216 1.0470530628 0.5346653938 
4.925 0.0 0.0 2.3082777053 0.2511320652 0.6411882515 0.7857966656 
4.975 0.0 0.0 1.5080758037 0.7383287789 0.6283649182 1.5401625229 
5.025 0.0 0.0 1.1086604265 1.4474177791 0.4927379673 0.7548326308 
5.075 0.0 0.0 1.0869226902 2.6015695871 0.603845939 0.4933549799 
5.125 0.0 0.0 0.7105453765 3.2467976233 0.7105453765 0.7256633633 
5.175 0.0 0.0 1.0453222013 0.9098174715 0.9291752901 0.9489449771 
5.225 0.0 0.0 0.68360794 0.8924881439 0.4557386267 1.8617407728 
5.275 0.0 0.0 1.0060650949 1.0945615616 1.1178501055 0.6849804902 
5.325 0.0 0.0 0.9872606925 1.7185649092 1.096956325 0.6721774928 
5.375 0.0 0.0 1.6149643574 1.2650554133 1.1843071954 0.4398200803 
5.425 0.0 0.0 1.2682662583 3.7255321339 0.5284442743 0.2158751078 
5.475 0.0 0.0 1.2452075129 1.2192656897 0.6226037564 1.2717012898 
5.525 0.0 0.0 0.611385977 0.3990991794 0.9170789655 0.4162627928 
5.575 0.0 0.0 0.9007029945 1.1759177983 0.800624884 0.204414864 
5.625 0.0 0.0 1.4746029473 1.9251760701 1.0813754947 1.6063759767 
5.675 0.0 0.0 1.4487333896 0.1891401925 0.5794933558 0.1972743339 
5.725 0.0 0.0 0.2847077334 0.5575526445 1.1388309335 0.9692178158 
5.775 0.0 0.0 1.9585937141 0.3652932721 1.119196408 0.5715045488 
5.825 0.0 0.0 0.0 0.718098192 0.6417047673 0.3744903201 
5.875 0.0 0.0 0.2703551477 0.352963665 0.5407102953 0.5522147697 
5.925 0.0 0.0 1.0632458862 0.8675791085 0.9746420623 0.9048901159 
5.975 0.0 0.0 0.5227627675 1.023743753 1.3940340467 1.0677707592 
6.025 0.0 0.0 1.5423667769 1.5102341357 0.6854963453 0.5250610304 
6.075 0.0 0.0 1.0113884311 2.1456886506 0.337129477 1.3772097785 
6.125 0.0 0.0 0.746207592 1.2989539565 0.5803836827 0.6774083105 
6.175 0.0 0.0 0.9788963316 1.7572548731 0.7341722487 0.833103261 
6.225 0.0 0.0 1.2040429089 1.1003614362 0.9632343271 1.3116382327 
6.275 0.0 0.0 1.4219178254 0.9281963583 1.2639269559 1.6135237735 
6.325 0.0 0.0 1.8660345136 0.4567896986 0.9330172568 1.1116801357 
6.375 0.0 0.0 1.8368783221 0.8993050119 1.0715123546 1.2506405597 
6.425 0.0 0.0 1.8084001634 0.29512086 0.9042000817 0.7695319844 
6.475 0.0 0.0 2.0031515723 0.1452903147 0.3709539949 0.6061546129 
6.525 0.0 0.0 0.6575232347 0.2861443707 0.6575232347 1.3430261815 
6.575 0.0 0.0 1.295121907 0.1409044667 1.0792682558 0.8817851282 
6.625 0.0 0.0 1.0630389661 0.0 0.8504311729 0.4342627266 
6.675 0.0 0.0 0.8377384077 0.0 0.6981153398 0.7129688576 
6.725 0.0 0.0 0.825327697 0.0 0.756550389 0.4214439304 
6.775 0.0 0.0 0.8131907454 0.0 0.8809566408 0.9689081221 
6.825 0.0 0.0 1.20197934 0.0 1.00164945 0.8183689124 
6.875 0.0 0.0 0.5922798284 0.0 0.3290443491 0.9409268195 
6.925 0.0 0.0 0.3891719763 0.0 0.6486199606 1.0598726164 
6.975 0.0 0.0 0.3836124719 0.0 0.7032895318 1.1753233182 
7.025 0.0 0.0 1.3235993825 0.617154474 0.7563425043 0.6436957483 
7.075 0.0 0.0 1.304957448 1.0952321439 1.0563941246 1.0154076191 
7.125 0.0 0.0 1.4705218223 1.0799144632 0.8578043963 1.5018095206 
7.175 0.0 0.0 0.7250491193 1.3015638705 1.0271529191 1.2341261606 
7.225 0.0 0.0 1.2513350526 1.0502276334 1.8472088872 0.8519728018 
7.275 0.0 0.0 1.5868205311 0.3452803934 0.822795831 1.440517929 
7.325 0.0 0.0 0.8695730397 0.2270551826 0.9275445757 1.8945591333 
7.375 0.0 0.0 1.0293866793 0.5599672908 1.2581392747 1.6353377032 
7.425 0.0 0.0 0.8463080144 0.441960852 1.0719901516 0.9219355391 
7.475 0.0 0.0 0.6680192607 1.9623065782 1.002028891 1.3644648728 
7.525 0.0 0.0 0.6591714536 0.7530118342 1.1535500439 0.8975951709 
7.575 0.0 0.0 0.3252491355 0.6369462237 1.8430784345 0.9965079896 
7.625 0.0 0.0 0.4814963606 0.6286202486 1.3909894863 1.2020334677 
7.675 0.0 0.0 0.7920720827 0.2068188216 1.4257297488 0.9707096162 
7.725 0.0 0.0 0.7818519404 0.0 1.9285681198 1.277579341 
7.775 0.0 0.0 0.7718283358 0.0 1.3378357821 1.2612003445 
7.825 0.0 0.0 0.4571977569 0.0 1.2191940184 0.6225671583 
7.875 0.0 0.0 0.3009403475 0.0 1.5548584622 1.1269255567 
7.925 0.0 0.0 0.2971549846 0.0 1.4362490921 0.9104322932 
7.975 0.0 0.0 0.8803217878 0.0 1.1737623838 0.9989467096 
8.025 0.0 0.0 0.2897954183 0.0 0.8210870186 1.0851913537 
8.075 0.0 0.0 0.4293266142 0.0 1.1448709713 0.6820507914 
8.125 0.0 0.0 1.2721766086 0.0 1.2721766086 0.5774418649 
8.175 0.0 0.0 0.5585166458 0.0 1.7220929913 1.0457332943 
8.225 0.0 0.0 0.2758734152 0.0 0.8735991483 1.2208866036 
8.275 0.0 0.0 0.681374199 0.0 1.2264735582 1.2989601751 
8.325 0.0 0.0 0.4039284763 0.0 1.5708329632 1.6500907966 
8.375 0.0 0.0 0.6651997684 0.0 1.6408260954 0.45290197 
8.425 0.0 0.0 0.6573276742 0.0 1.3146553485 1.3426267388 
8.475 0.0 0.0 0.9094322961 0.0 0.8661259963 0.6191879463 
8.525 0.0 0.0 0.3851981927 0.0 1.2839939757 1.3113129965 
8.575 0.0 0.0 0.6345319912 0.0 1.3536682479 1.036852275 
8.625 0.0 0.0 1.1289535982 0.0 0.8362619246 1.0248656778 
8.675 0.0 0.0 0.6199873687 0.0 0.66131986 1.0975095549 
8.725 0.0 0.0 0.9806430022 0.0 0.8172025018 0.8345897891 
8.775 0.0 0.0 1.0906868838 0.0 0.8887078313 1.1551482836 
8.825 0.0 0.0 1.5576352569 0.0 0.9585447734 1.7131438504 
8.875 0.0 0.4640147074 0.5923592009 0.0 0.908284108 0.967940141 
8.925 0.0 1.1470755993 0.8200370242 0.0 0.6638394958 1.5154483608 
8.975 0.0 3.5164243848 0.5792325685 0.0 1.1198496325 0.8676164431 
9.025 0.0 3.2532099569 0.8019651838 0.0 0.9165316386 0.7800269265 
9.075 0.0 0.6656815363 0.5665374777 0.0 1.1330749554 0.9257463465 
9.125 0.0 1.2070784019 1.905175969 0.0 0.7097714394 1.1445362517 
9.175 0.0 0.4341665871 1.330212522 0.0 1.1454607829 1.2830418652 
9.225 0.0 0.2147364701 1.8640953148 0.0 0.767568659 1.2691712782 
9.275 0.0 0.5310687454 1.301683393 0.4248549963 0.9762625447 1.4770875381 
9.325 0.0 2.5218668169 0.8585078526 0.7705704163 0.7154232105 1.4612899618 
9.375 0.0 3.0148384303 1.0617185961 1.8019723951 0.6016405378 0.8674466828 
9.425 0.0 1.748617466 1.1555319425 1.9886237849 0.4552095531 1.2874011584 
9.475 0.0 0.8142170058 0.5197129824 2.1712453487 0.6236555789 0.8492331287 
9.525 0.0 0.8056912516 1.0285420233 1.3428187526 0.7199794163 1.7507098268 
9.575 0.0 0.1993246777 1.0178281412 1.1295065067 0.6785520942 1.5245766201 
9.625 0.0 0.1972591555 1.1080088737 1.2493079851 1.2423129796 0.8915506604 
9.675 0.0 0.0 0.4984482743 1.1062782532 0.6313678141 0.8144856908 
9.725 0.0 0.0 1.2826736763 0.3864465563 0.6248923038 0.8733097371 
9.775 0.0 0.0 1.0742644707 0.3187527154 0.846390189 1.1303672574 
9.825 0.0 0.0 1.1600272654 0.3155166752 1.0633583266 0.6581714981 
9.875 0.0 0.0 1.5310798912 0.3747955984 0.7974374433 1.6288083949 
9.925 0.0 0.0 0.9473076773 0.6183814005 0.6946922967 0.9029656158 
9.975 0.0 0.0 1.0316181479 1.7141533872 0.8753123679 1.0854937572 
